-94.600554,48.712607,"Caribou Coffee-Baudette,MN",,,,,"{name:""","Caribou Coffee-Baudette,MN",""",lat:",48.712607,",",lon:,-94.600554,"},","{name:""Caribou Coffee-Baudette,MN"",lat:48.712607,lon:-94.600554},"
-94.247892,46.357864,"Caribou Coffee-Baxter,MN",,,,,"{name:""","Caribou Coffee-Baxter,MN",""",lat:",46.357864,",",lon:,-94.247892,"},","{name:""Caribou Coffee-Baxter,MN"",lat:46.357864,lon:-94.247892},"
-94.245768,46.371805,"Caribou Coffee-Baxter,MN",,,,,"{name:""","Caribou Coffee-Baxter,MN",""",lat:",46.371805,",",lon:,-94.245768,"},","{name:""Caribou Coffee-Baxter,MN"",lat:46.371805,lon:-94.245768},"
-94.880292,47.49044,"Caribou Coffee-Bemidji,MN",,,,,"{name:""","Caribou Coffee-Bemidji,MN",""",lat:",47.49044,",",lon:,-94.880292,"},","{name:""Caribou Coffee-Bemidji,MN"",lat:47.49044,lon:-94.880292},"
-94.896888,47.493107,"Caribou Coffee-Bemidji,MN",,,,,"{name:""","Caribou Coffee-Bemidji,MN",""",lat:",47.493107,",",lon:,-94.896888,"},","{name:""Caribou Coffee-Bemidji,MN"",lat:47.493107,lon:-94.896888},"
-94.912413,47.496935,"Caribou Coffee-Bemidji,MN",,,,,"{name:""","Caribou Coffee-Bemidji,MN",""",lat:",47.496935,",",lon:,-94.912413,"},","{name:""Caribou Coffee-Bemidji,MN"",lat:47.496935,lon:-94.912413},"
-94.865647,47.455355,"Caribou Coffee-Bemidji,MN",,,,,"{name:""","Caribou Coffee-Bemidji,MN",""",lat:",47.455355,",",lon:,-94.865647,"},","{name:""Caribou Coffee-Bemidji,MN"",lat:47.455355,lon:-94.865647},"
-93.741557,45.332132,"Caribou Coffee-Big Lake,MN",,,,,"{name:""","Caribou Coffee-Big Lake,MN",""",lat:",45.332132,",",lon:,-93.741557,"},","{name:""Caribou Coffee-Big Lake,MN"",lat:45.332132,lon:-93.741557},"
-93.734524,45.334277,"Caribou Coffee-Big Lake,MN",,,,,"{name:""","Caribou Coffee-Big Lake,MN",""",lat:",45.334277,",",lon:,-93.734524,"},","{name:""Caribou Coffee-Big Lake,MN"",lat:45.334277,lon:-93.734524},"
-93.234244,45.159708,"Caribou Coffee-Blaine,MN",,,,,"{name:""","Caribou Coffee-Blaine,MN",""",lat:",45.159708,",",lon:,-93.234244,"},","{name:""Caribou Coffee-Blaine,MN"",lat:45.159708,lon:-93.234244},"
-93.235663,45.196489,"Caribou Coffee-Blaine,MN",,,,,"{name:""","Caribou Coffee-Blaine,MN",""",lat:",45.196489,",",lon:,-93.235663,"},","{name:""Caribou Coffee-Blaine,MN"",lat:45.196489,lon:-93.235663},"
-93.181907,45.130302,"Caribou Coffee-Blaine,MN",,,,,"{name:""","Caribou Coffee-Blaine,MN",""",lat:",45.130302,",",lon:,-93.181907,"},","{name:""Caribou Coffee-Blaine,MN"",lat:45.130302,lon:-93.181907},"
-93.159864,45.163624,"Caribou Coffee-Blaine,MN",,,,,"{name:""","Caribou Coffee-Blaine,MN",""",lat:",45.163624,",",lon:,-93.159864,"},","{name:""Caribou Coffee-Blaine,MN"",lat:45.163624,lon:-93.159864},"
